id,src_id,paper_id,paper_citation_APA,paper_doi,study_source,latitude,longitude,year,cropping_system_category,cropping_system_classification,CC_species,CC_types,cash_crop_specices,cash_crop_specices2,co2_cc,co2_cc_sd,co2_no_cc,co2_no_cc_sd,co2_n,co2_unit,tillage,residue_management,SOC_initial,SOC_initial_Unit,n2o_cc,n2o_no_cc,n2o_cc_sd,n2o_no_cc_sd,n2o_unit,FerStatus,N_fertilization,N_fertilization_unit,ch4_cc,ch4_no_cc,ch4_cc_sd,ch4_no_cc_sd,ch4_unit,duplicated_src,country,Trail/Commercial,region_state,specific_location,alt_m,soil_texture,prep,tem,dryland/non dryland,mixture_types,mixture_propotion,CC_plant_date,CC_end_date,CC.days,CC.duration,CC.aid,CC_plant_type,CC_plant_rate,CC_end_type,Plot_Area_ha,replications,nextMC_plant_date,MC_end_date,MC.days,MC _history,cash_crop_type,GHG-season,samplesize,SD,management combination,Initial_SOC,Initial_C_unit,Initial_TC,Initial_TN,Unnamed: 73,irrigation,irrigation_mm,BD,BD_unit,CEC,pH,soil_no3,soil_no3_unit,soil_nh4,soil_nh4_unit,soilTexture,TopographicalPosition,soilMoisture,soilMoisture_unite,WFPS,soilTem,cc_Dry_Biomass,ccBiomass_raw,CN_ratio,ccResidualsInput,cash_crop_season,manul checked & revised
696,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,vetch,legume,Soybean,,3.14965096952908,0.10889750692521005,1.65021606648199,0.07539058171745006,28.0,g CO2 m-2 h-1,nt,not incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,6401.0,,13.5,2.569,,
697,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat,non-legume,Soybean,,2.53814958448753,0.06701385041550978,1.65021606648199,0.07539058171745006,28.0,g CO2 m-2 h-1,nt,not incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,6598.0,,34,2.65,,
698,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat + vetch,mixture,Soybean,,2.99049307479224,0.04188365650969006,1.65021606648199,0.07539058171745006,28.0,g CO2 m-2 h-1,nt,not incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,6780.0,,23.6,2.74,,
699,0,114,"Breil, N. L., Lamaze, T., Bustillo, V., Marcato-Romain, C. E., Coudert, B., Queguiner, S., & Jarosz-Pellé, N. (2023). Combined impact of no-tillage and cover crops on soil carbon stocks and fluxes in maize crops. Soil and Tillage Research, 233, 105782.",https://doi.org/10.1016/j.still.2023.105782,5,43.516887,-0.26135,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",Faba bean,legume,Corn,,0.57,0.24 ,0.54,0.26,,g CO2 m-2 h-1,nt,not incorporated,70.0,ton/ha (high soc),,,,,,yes,,,,,,,,,France,no sure,,Lalonquette (VER),221.0,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,70.0,ton/ha (high soc),,,,,rainfed,14.2,,51,6.4,,,,,,,,,,,,,,3.5,grow,
700,0,114,"Breil, N. L., Lamaze, T., Bustillo, V., Marcato-Romain, C. E., Coudert, B., Queguiner, S., & Jarosz-Pellé, N. (2023). Combined impact of no-tillage and cover crops on soil carbon stocks and fluxes in maize crops. Soil and Tillage Research, 233, 105782.",https://doi.org/10.1016/j.still.2023.105782,5,43.410571,0.2882,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",Faba bean,legume,Corn,,0.86,0.32,0.5,0.34,,g CO2 m-2 h-1,nt,not incorporated,25.0,ton/ha (low soc),,,,,,yes,,,,,,,,,France,no sure,,Estampes (LUV),266.0,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,25.0,ton/ha (low soc),,,,,110,14.8,,44,6.6,,,,,,,,,,,,,,3.5,grow,
701,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat,non-legume,Soybean,,4.23024930747922,0.06701385041551067,2.82295844875346,0.12565096952907995,28.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat + vetch,mixture,Soybean,,5.00928531855955,0.06701385041552044,2.82295844875346,0.12565096952907995,28.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,vetch,legume,Soybean,,5.3192243767313,0.11727423822714034,2.82295844875346,0.12565096952907995,28.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat,non-legume,Soybean,,3.70251523545706,0.11727423822715011,2.38736842105263,0.06701385041550978,28.0,g CO2 m-2 h-1,rt,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,oat + vetch,mixture,Soybean,,5.05116897506925,0.17591135734071983,2.38736842105263,0.06701385041550978,28.0,g CO2 m-2 h-1,rt,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,0,117,"Leal, O. A., Amado, T. J., Fiorin, J. E., Keller, C., Reimche, G. B., Rice, C. W., ... & Schwalbert, R. (2020). Linking cover crop residue quality and tillage system to CO2-C emission, soil C and N stocks and crop yield based on a long-term experiment. Agronomy, 10(12), 1848.",https://doi.org/10.3390/agronomy10121848,5,-28.707848,-53.506644,,Tropical upland annual/perennial cropland (Plantation/Tropical),Brazil – tropical cropping system,vetch,legume,Soybean,,5.56214958448753,0.08376731301938989,2.38736842105263,0.06701385041550978,28.0,g CO2 m-2 h-1,rt,incorporated,,,,,,,,,,,,,,,,,Brazil,no sure,,Cruz Alta,409.0,,1774.0,19.2,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,0,127,"Mancinelli, R., Marinari, S., Di Felice, V., Savin, M. C., & Campiglia, E. (2013). Soil property, CO2 emission and aridity index as agroecological indicators to assess the mineralization of cover crop green manure in a Mediterranean environment. Ecological indicators, 34, 31-40.",https://doi.org/10.1016/j.ecolind.2013.04.011,5,42.416667,12.066667,,Mediterranean–semiarid upland cropland,Italy Mediterranean arable/horticulture,vetch,legume,Pepper,,1.0728291316526593,0.38335050094142165,0.6582633053221286,0.10189304241469724,16.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Italy,Trail,,Experimental Farm of the University of Tuscia,295.0,,730.0,13.0,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,0,127,"Mancinelli, R., Marinari, S., Di Felice, V., Savin, M. C., & Campiglia, E. (2013). Soil property, CO2 emission and aridity index as agroecological indicators to assess the mineralization of cover crop green manure in a Mediterranean environment. Ecological indicators, 34, 31-40.",https://doi.org/10.1016/j.ecolind.2013.04.011,5,42.416667,12.066667,,Mediterranean–semiarid upland cropland,Italy Mediterranean arable/horticulture,ryegrass,non-legume,Pepper,,0.8543417366946761,0.21966928769408878,0.6582633053221286,0.10189304241469724,16.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Italy,Trail,,Experimental Farm of the University of Tuscia,295.0,,730.0,13.0,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,0,127,"Mancinelli, R., Marinari, S., Di Felice, V., Savin, M. C., & Campiglia, E. (2013). Soil property, CO2 emission and aridity index as agroecological indicators to assess the mineralization of cover crop green manure in a Mediterranean environment. Ecological indicators, 34, 31-40.",https://doi.org/10.1016/j.ecolind.2013.04.011,5,42.416667,12.066667,,Mediterranean–semiarid upland cropland,Italy Mediterranean arable/horticulture,vetch,legume,Pepper,,0.8160597572362264,0.3201177135852531,0.512791783380018,0.2055546595937345,16.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Italy,Trail,,Experimental Farm of the University of Tuscia,295.0,,730.0,13.0,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,0,127,"Mancinelli, R., Marinari, S., Di Felice, V., Savin, M. C., & Campiglia, E. (2013). Soil property, CO2 emission and aridity index as agroecological indicators to assess the mineralization of cover crop green manure in a Mediterranean environment. Ecological indicators, 34, 31-40.",https://doi.org/10.1016/j.ecolind.2013.04.011,5,42.416667,12.066667,,Mediterranean–semiarid upland cropland,Italy Mediterranean arable/horticulture,ryegrass,non-legume,Pepper,,0.6603174603174594,0.24188882046553267,0.512791783380018,0.2055546595937345,16.0,g CO2 m-2 h-1,ct,incorporated,,,,,,,,,,,,,,,,,Italy,Trail,,Experimental Farm of the University of Tuscia,295.0,,730.0,13.0,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),cereal rye (158 kg ha−1),non-legume,Corn,,0.180786026200873,,0.317030567685589,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.0956521739130434,,0.165217391304347,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),"annual ryegrass + Dwarf Essex rapeseed + crimson clover (winter hardy: 28, 9, 2 kg/ha)",mixture,Corn,,0.186026200873362,,0.317030567685589,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.0782608695652173,,0.165217391304347,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),oat+winter pea+radish (winter killed 9 + 1.5 + 4.5 kg/ha),mixture,Corn,,0.146724890829694,,0.317030567685589,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.0608695652173912,,0.165217391304347,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),cereal rye (158 kg ha−1),non-legume,Corn,,0.227947598253275,,0.372052401746724,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.121739130434782,,0.180434782608695,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.42,2.74,,0.31,,well-drained sandy loam,depression,,,,,,,,,spring,
715,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),"annual ryegrass + Dwarf Essex rapeseed + crimson clover (winter hardy: 28, 9, 2 kg/ha)",mixture,Corn,,0.408733624454148,,0.372052401746724,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.206521739130434,,0.180434782608695,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.31,2.78,,0.89,,well-drained sandy loam,depression,,,,,,,,,spring,
716,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),oat+winter pea+radish (winter killed 9 + 1.5 + 4.5 kg/ha),mixture,Corn,,0.48995633187772897,,0.372052401746724,,6.0,g CO2 m-2 h-1,ct,incorporated,,,0.247826086956521,,0.180434782608695,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.37,1.84,,0.57,,well-drained sandy loam,depression,,,,,,,,,spring,
717,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),cereal rye (158 kg ha−1),non-legume,Corn,,0.459130434782608,,0.281739130434782,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.218978102189781,,0.153284671532846,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.19,1.17,,0.38,,well-drained sandy loam,slope,,,,,,,,,spring,
718,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),"annual ryegrass + Dwarf Essex rapeseed + crimson clover (winter hardy: 28, 9, 2 kg/ha)",mixture,Corn,,0.27391304347826,,0.281739130434782,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.142335766423357,,0.153284671532846,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.38,0.68,,0.45,,well-drained sandy loam,slope,,,,,,,,,spring,
719,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),oat+winter pea+radish (winter killed 9 + 1.5 + 4.5 kg/ha),mixture,Corn,,0.352173913043478,,0.281739130434782,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.170802919708029,,0.153284671532846,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.35,1.33,,0.45,,well-drained sandy loam,slope,,,,,,,,,spring,
720,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),cereal rye (158 kg ha−1),non-legume,Corn,,0.177391304347826,,0.315652173913043,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.100729927007299,,0.166423357664233,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.39,1.86,,0.12,,well-drained sandy loam,summit,,,,,,,,,spring,
721,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),"annual ryegrass + Dwarf Essex rapeseed + crimson clover (winter hardy: 28, 9, 2 kg/ha)",mixture,Corn,,0.185217391304347,,0.315652173913043,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.0788321167883211,,0.166423357664233,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.61,1.52,,1.22,,well-drained sandy loam,summit,,,,,,,,,spring,
722,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),oat+winter pea+radish (winter killed 9 + 1.5 + 4.5 kg/ha),mixture,Corn,,0.146086956521739,,0.315652173913043,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.0613138686131385,,0.166423357664233,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.31,3.61,,0.48,,well-drained sandy loam,summit,,,,,,,,,spring,
723,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),cereal rye (158 kg ha−1),non-legume,Corn,,0.22695652173913,,0.370434782608695,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.124817518248175,,0.17956204379562,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.92,2.24,,0.33,,well-drained sandy loam,depression,,,,,,,,,summer,
724,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),"annual ryegrass + Dwarf Essex rapeseed + crimson clover (winter hardy: 28, 9, 2 kg/ha)",mixture,Corn,,0.40695652173913,,0.370434782608695,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.208029197080291,,0.17956204379562,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.87,2.24,,0.16,,well-drained sandy loam,depression,,,,,,,,,summer,
725,0,116,"Nguyen, L. T. T., & Kravchenko, A. N. (2021). Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition. European Journal of Agronomy, 122, 126189.",https://doi.org/10.1016/j.eja.2020.126189,5,42.4,-85.4,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),oat+winter pea+radish (winter killed 9 + 1.5 + 4.5 kg/ha),mixture,Corn,,0.487826086956521,,0.370434782608695,,5.0,g CO2 m-2 h-1,ct,incorporated,,,0.247445255474452,,0.17956204379562,,,yes,14,kg N ha⁻¹,,,,,,,USA,Trail,,Kellogg Biological Center (KBS),288.0,,1005.0,10.1,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,6.95,2.27,,0.21,,well-drained sandy loam,depression,,,,,,,,,summer,
